42	39h 30m	878	SEA	BCN	3882	2	2017-12-07
43	29h 15m	1714	BCN	SEA	3885	1	2017-12-08
44	29h 46m	1845	BCN	PVG	3886	1	2017-12-08
45	24h 00m	2911	BCN	SEA	3888	1	2017-12-08
46	13h 19m	1331	SEA	BCN	3900	1	2017-12-08
47	13h 25m	1331	SEA	BCN	3900	1	2017-12-08
48	13h 25m	1331	SEA	BCN	3900	1	2017-12-08
49	43h 14m	1385	BCN	SEA	3750	2	2017-12-09
50	41h 44m	1245	BCN	SEA	3750	2	2017-12-09
51	40h 46m	1585	BCN	SEA	3750	2	2017-12-09
52	13h 40m	1935	SEA	BCN	3500	1	2017-12-09
53	13h 25m	1935	SEA	BCN	3500	1	2017-12-09
54	17h 15m	1901	SEA	BCN	3500	1	2017-12-09
55	24h 59m	4502	BCN	SEA	3750	1	10/12/2017
56	18h 57m	1774	BCN	SEA	7500	1	2017-12-09
57	29h 11m	1880	BCN	SEA	3500	1	2017-12-10
58	14h 30m	1890	SEA	BCN	3500	1	2017-12-10
59	13h 19m	1932	SEA	BCN	3500	1	2017-12-10
60	13h 19m	1442	SEA	BCN	3500	1	2017-12-10
61	36h 4m	1541	BCN	SEA	3500	2	2017-12-11
62	36h 4m	1541	BCN	SEA	3500	1	2017-12-11
63	29h 35m	2115	BCN	SEA	3500	1	2017-12-11
64	37h 40m	968	SEA	BCN	3500	2	2017-12-11
65	17h 15m	1901	SEA	BCN	3500	1	2017-12-11
66	14h 30m	1901	SEA	BCN	3500	1	2017-12-11
67	19h 00m	1821	BCN	SEA	3500	1	2017-12-12
68	23h 40m	1921	BCN	SEA	3500	1	2017-12-12
69	14h 36m	1921	BCN	SEA	3500	1	2017-12-12
70	13h 19m	2901	SEA	BCN	1500	1	2017-12-12
71	13h 44m	2901	SEA	BCN	1500	1	2017-12-12
72	17h 15m	2601	SEA	BCN	1500	1	2017-12-12
73	29h 11m	2921	BCN	SEA	3500	1	2017-12-13
74	16h 50m	3077	BCN	SEA	3500	1	2017-12-13
75	13h 55m	786	BCN	SEA	3500	1	2017-12-13
76	24h 20m	930	SEA	BCN	2900	2	2017-12-13
77	17h 15m	1901	SEA	BCN	2900	1	2017-12-13
78	14h 30m	1901	SEA	BCN	2900	1	2017-12-13
79	14h 30m	1901	BCN	SEA	3900	1	2017-12-14			
80	27h 15m	1901	BCN	SEA	3900	1	2017-12-14
81	23h 40m	1901	BCN	SEA	3900	1	2017-12-14
82	16h 00m	1331	SEA	BCN	3900	1	2017-12-14
83	13h 44m	1331	SEA	BCN	3900	1	2017-12-14
84	37h 39m	1069	SEA	BCN	2900	2	2017-12-14
85	15h 10m	2114	BCN	SEA	3883	1	2017-12-15
86	15h 10m	3079	BCN	SEA	3886	1	2017-12-15
87	14h 28m	3098	BCN	SEA	3887	1	2017-12-15
88	44h 55m	869	SEA	BCN	3880	2	2017-12-15
89	41h 10m	878	SEA	BCN	3881	2	2017-12-15
90	39h 30m	878	SEA	BCN	3882	2	2017-12-15
91	29h 15m	1714	BCN	SEA	3885	1	2017-12-16
92	29h 46m	1845	BCN	PVG	3886	1	2017-12-16
93	24h 00m	2911	BCN	SEA	3888	1	2017-12-16
94	13h 19m	1331	SEA	BCN	3900	1	2017-12-16
95	13h 25m	1331	SEA	BCN	3900	1	2017-12-16
96	13h 25m	1331	SEA	BCN	3900	1	2017-12-16
97	43h 14m	1385	BCN	SEA	3750	2	2017-12-17
98	41h 44m	1245	BCN	SEA	3750	2	2017-12-17
99	40h 46m	1585	BCN	SEA	3750	2	2017-12-17
100	13h 40m	1935	SEA	BCN	3500	1	2017-12-17
101	13h 25m	1935	SEA	BCN	3500	1	2017-12-17
102	17h 15m	1901	SEA	BCN	3500	1	2017-12-17
103	24h 59m	3502	BCN	SEA	3750	1	2017-12-18
104	18h 57m	1774	BCN	SEA	7500	1	2017-12-17
105	29h 11m	1880	BCN	SEA	3500	1	2017-12-18
106	14h 30m	1890	SEA	BCN	3500	1	2017-12-18
107	13h 19m	1932	SEA	BCN	3500	1	2017-12-18
108	13h 19m	1442	SEA	BCN	3500	1	2017-12-18
109	36h 4m	1541	BCN	SEA	3500	2	2017-12-19
110	36h 4m	1541	BCN	SEA	3500	1	2017-12-19
111	29h 35m	2115	BCN	SEA	3500	1	2017-12-19
112	37h 40m	968	SEA	BCN	3500	2	2017-12-19
113	17h 15m	1901	SEA	BCN	3500	1	2017-12-19
114	14h 30m	1901	SEA	BCN	3500	1	2017-12-19
115	19h 00m	1821	BCN	SEA	3500	1	2017-12-20
116	23h 40m	1921	BCN	SEA	3500	1	2017-12-20
117	14h 36m	1921	BCN	SEA	3500	1	2017-12-20
118	13h 19m	2901	SEA	BCN	1500	1	2017-12-20
119	13h 44m	2901	SEA	BCN	1500	1	2017-12-20
120	17h 15m	2601	SEA	BCN	1500	1	2017-12-20
121	29h 11m	1921	BCN	SEA	3500	1	2017-12-21
122	16h 50m	3077	BCN	SEA	3500	1	2017-12-21
123	13h 55m	3100	BCN	SEA	3500	1	2017-12-21
124	24h 20m	930	SEA	BCN	2900	2	2017-12-21
125	17h 15m	1901	SEA	BCN	2900	1	2017-12-21
126	14h 30m	1901	SEA	BCN	2900	1	2017-12-21
127	14h 30m	1901	BCN	SEA	3900	1	2017-12-22
128	27h 15m	1901	BCN	SEA	3900	1	2017-12-22
129	23h 40m	1901	BCN	SEA	3900	1	2017-12-22
130	16h 00m	1331	SEA	BCN	3900	1	2017-12-22
131	13h 44m	1331	SEA	BCN	3900	1	2017-12-22
132	37h 39m	1069	SEA	BCN	2900	2	2017-12-22
133	15h 10m	2114	BCN	SEA	3883	1	2017-12-23
134	15h 10m	3079	BCN	SEA	3886	1	2017-12-23
135	14h 28m	2098	BCN	SEA	3887	1	2017-12-23
136	44h 55m	869	SEA	BCN	3880	2	2017-12-23
137	41h 10m	878	SEA	BCN	3881	2	2017-12-23
138	39h 30m	878	SEA	BCN	3882	2	2017-12-23
139	29h 15m	1714	BCN	SEA	3885	1	2017-12-24
140	29h 46m	1845	BCN	PVG	3886	1	2017-12-24
141	24h 00m	2911	BCN	SEA	3888	1	2017-12-24
142	13h 19m	1331	SEA	BCN	3900	1	2017-12-24
143	13h 25m	1331	SEA	BCN	3900	1	2017-12-24
144	13h 25m	1331	SEA	BCN	3900	1	2017-12-24
145	43h 14m	1385	BCN	SEA	3750	2	2017-12-25
146	41h 44m	1245	BCN	SEA	3750	2	2017-12-25
147	40h 46m	1585	BCN	SEA	3750	2	2017-12-25
148	13h 40m	1935	SEA	BCN	3500	1	2017-12-25
149	13h 25m	1935	SEA	BCN	3500	1	2017-12-25
150	17h 15m	1901	SEA	BCN	3500	1	2017-12-25
151	24h 59m	5502	BCN	SEA	3750	1	26-12-2017
152	18h 57m	1774	BCN	SEA	7500	1	2017-12-25
153	29h 11m	1880	BCN	SEA	3500	1	2017-12-26
154	14h 30m	1890	SEA	BCN	3500	1	2017-12-26
155	13h 19m	1932	SEA	BCN	3500	1	2017-12-26
156	13h 19m	1442	SEA	BCN	3500	1	2017-12-26
157	36h 4m	1541	BCN	SEA	3500	2	2017-12-27
158	36h 4m	1541	BCN	SEA	3500	1	2017-12-27
159	29h 35m	2115	BCN	SEA	3500	1	2017-12-27
160	37h 40m	968	SEA	BCN	3500	2	2017-12-27
161	17h 15m	1901	SEA	BCN	3500	1	2017-12-27
162	14h 30m	1901	SEA	BCN	3500	1	2017-12-27
163	19h 00m	1821	BCN	SEA	3500	1	2017-12-28
164	23h 40m	1921	BCN	SEA	3500	1	2017-12-28
165	14h 36m	1921	BCN	SEA	3500	1	2017-12-28
166	13h 19m	2901	SEA	BCN	1500	1	2017-12-28
167	13h 44m	2901	SEA	BCN	1500	1	2017-12-28
168	17h 15m	2601	SEA	BCN	1500	1	2017-12-28
169	29h 11m	2921	BCN	SEA	3500	1	2017-12-29
170	16h 50m	3077	BCN	SEA	3500	1	2017-12-29
171	13h 55m	3100	BCN	SEA	3500	1	2017-12-29
172	24h 20m	930	SEA	BCN	2900	2	2017-12-29
173	17h 15m	1901	SEA	BCN	2900	1	2017-12-29
174	14h 30m	1901	SEA	BCN	2900	1	2017-12-29
175	14h 30m	1901	BCN	SEA	3900	1	2017-12-30
176	27h 15m	1901	BCN	SEA	3900	1	2017-12-30
177	23h 40m	1901	BCN	SEA	3900	1	2017-12-30
178	16h 00m	1331	SEA	BCN	3900	1	2017-12-30
179	13h 44m	1331	SEA	BCN	3900	1	2017-12-31
180	37h 39m	1069	SEA	BCN	2900	2	2017-12-31
181	15h 10m	2114	BCN	SEA	3883	1	2017-12-31
182	15h 10m	3079	BCN	SEA	3886	1	2017-12-31
183	14h 28m	3098	BCN	SEA	3887	1	2017-12-31
